year,quarter,month,day,toll,volume
2008,Q4,Oct,2008/10/16,77.75,18251
2008,Q4,Oct,2008/10/17,84.71,19343
2008,Q4,Oct,2008/10/18,83.97,19736
2008,Q4,Oct,2008/10/19,83.27,18676
2008,Q4,Oct,2008/10/20,79.93,18976
2008,Q4,Oct,2008/10/21,76.5,18440
2008,Q4,Oct,2008/10/22,75.28,18215
2008,Q4,Oct,2008/10/23,76.86,18086
2008,Q4,Oct,2008/10/24,80.53,19046
2008,Q4,Oct,2008/10/25,76.59,17702
2008,Q4,Oct,2008/10/26,68.87,15767
2008,Q4,Oct,2008/10/27,69.71,16188
2008,Q4,Oct,2008/10/28,67.74,16200
2008,Q4,Oct,2008/10/29,71.47,16314
2008,Q4,Oct,2008/10/30,71.05,16098
2008,Q4,Oct,2008/10/31,66.49,15647
2008,Q4,Nov,2008/11/1,72.36,16678
2008,Q4,Nov,2008/11/2,63.54,15269
2008,Q4,Nov,2008/11/3,71.32,18376
2008,Q4,Nov,2008/11/4,70.04,17651
2008,Q4,Nov,2008/11/5,67.13,17278
2008,Q4,Nov,2008/11/6,70.43,17154
2008,Q4,Nov,2008/11/7,70.3,17229
2008,Q4,Nov,2008/11/8,77.26,19905
2008,Q4,Nov,2008/11/9,75.97,19242
2008,Q4,Nov,2008/11/10,72.04,19049
2008,Q4,Nov,2008/11/11,73.29,18081
2008,Q4,Nov,2008/11/12,72.75,18357
2008,Q4,Nov,2008/11/13,70.31,17390
2008,Q4,Nov,2008/11/14,75.25,18153
2008,Q4,Nov,2008/11/15,78,19189
2008,Q4,Nov,2008/11/16,74.58,18159
2008,Q4,Nov,2008/11/17,69.65,17345
2008,Q4,Nov,2008/11/18,69.62,16764
2008,Q4,Nov,2008/11/19,68.78,16539
2008,Q4,Nov,2008/11/20,71.55,17362
2008,Q4,Nov,2008/11/21,74.92,18962
2008,Q4,Nov,2008/11/22,75.24,19578
2008,Q4,Nov,2008/11/23,74.64,19741
2008,Q4,Nov,2008/11/24,67.4,17650
2008,Q4,Nov,2008/11/25,75.18,18135
2008,Q4,Nov,2008/11/26,68.95,18000
2008,Q4,Nov,2008/11/27,72.99,18495
2008,Q4,Nov,2008/11/28,77.69,18742
2008,Q4,Nov,2008/11/29,77.78,19457
2008,Q4,Nov,2008/11/30,72.92,18138
2008,Q4,Dec,2008/12/1,70.52,18386
2008,Q4,Dec,2008/12/2,72.31,17884
2008,Q4,Dec,2008/12/3,75.13,18824
2008,Q4,Dec,2008/12/4,74.13,18000
2008,Q4,Dec,2008/12/5,77.53,18702
2008,Q4,Dec,2008/12/6,82.11,19044
2008,Q4,Dec,2008/12/7,75.49,18802
2008,Q4,Dec,2008/12/8,72.27,18204
2008,Q4,Dec,2008/12/9,74.6,18863
2008,Q4,Dec,2008/12/10,73.85,19386
2008,Q4,Dec,2008/12/11,76.07,18880
2008,Q4,Dec,2008/12/12,77.27,19105
2008,Q4,Dec,2008/12/13,84.25,20053
2008,Q4,Dec,2008/12/14,76.01,18193
2008,Q4,Dec,2008/12/15,74.74,19087
2008,Q4,Dec,2008/12/16,74.97,18900
2008,Q4,Dec,2008/12/17,76.21,19323
2008,Q4,Dec,2008/12/18,78.36,19626
2008,Q4,Dec,2008/12/19,79.37,19824
2008,Q4,Dec,2008/12/20,84.26,21369
2008,Q4,Dec,2008/12/21,79.31,19648
2008,Q4,Dec,2008/12/22,71.73,18506
2008,Q4,Dec,2008/12/23,69.8,17314
2008,Q4,Dec,2008/12/24,81.45,19070
2008,Q4,Dec,2008/12/25,149.77,35638
2008,Q4,Dec,2008/12/26,12.3,4651
2008,Q4,Dec,2008/12/27,86.1,20969
2008,Q4,Dec,2008/12/28,106.63,26172
2008,Q4,Dec,2008/12/29,74.47,18614
2008,Q4,Dec,2008/12/30,52.45,12393
2008,Q4,Dec,2008/12/31,83.21,20510
2009,Q1,Jan,2009/1/1,87.46,23456
2009,Q1,Jan,2009/1/2,75.69,20298
2009,Q1,Jan,2009/1/3,79.63,21711
2009,Q1,Jan,2009/1/4,79.46,19542
2009,Q1,Jan,2009/1/5,79.43,19314
2009,Q1,Jan,2009/1/6,83.74,19263
2009,Q1,Jan,2009/1/7,84.56,19276
2009,Q1,Jan,2009/1/8,91.25,20819
2009,Q1,Jan,2009/1/9,90.12,21495
2009,Q1,Jan,2009/1/10,102.61,23295
2009,Q1,Jan,2009/1/11,95.18,22793
2009,Q1,Jan,2009/1/12,100.61,23526
2009,Q1,Jan,2009/1/13,96.57,22706
2009,Q1,Jan,2009/1/14,100.68,24016
2009,Q1,Jan,2009/1/15,103.82,25514
2009,Q1,Jan,2009/1/16,104.72,25625
2009,Q1,Jan,2009/1/17,123.49,29262
2009,Q1,Jan,2009/1/18,121.95,27797
2009,Q1,Jan,2009/1/19,107.46,27219
2009,Q1,Jan,2009/1/20,116.67,28266
2009,Q1,Jan,2009/1/21,103.62,29845
2009,Q1,Jan,2009/1/22,113.66,32933
2009,Q1,Jan,2009/1/23,102.78,32217
2009,Q1,Jan,2009/1/24,83.1,31475
2009,Q1,Jan,2009/1/25,54.25,23332
2009,Q1,Jan,2009/1/26,30.49,18569
2009,Q1,Jan,2009/1/27,43.26,24327
2009,Q1,Jan,2009/1/28,57.91,27986
2009,Q1,Jan,2009/1/29,62.69,26940
2009,Q1,Jan,2009/1/30,73.64,28334
2009,Q1,Jan,2009/1/31,108.54,35540
2009,Q1,Feb,2009/2/1,77.68,23351
2009,Q1,Feb,2009/2/2,81.31,25598
2009,Q1,Feb,2009/2/3,105.27,28317
2009,Q1,Feb,2009/2/4,101.41,26778
2009,Q1,Feb,2009/2/5,101.23,25186
2009,Q1,Feb,2009/2/6,109.97,27975
2009,Q1,Feb,2009/2/7,107.27,25841
2009,Q1,Feb,2009/2/8,91.82,21056
2009,Q1,Feb,2009/2/9,84.68,20272
2009,Q1,Feb,2009/2/10,95.26,23273
2009,Q1,Feb,2009/2/11,101.4,22737
2009,Q1,Feb,2009/2/12,93.86,21427
2009,Q1,Feb,2009/2/13,105.13,23039
2009,Q1,Feb,2009/2/14,100.02,22955
2009,Q1,Feb,2009/2/15,96.68,21775
2009,Q1,Feb,2009/2/16,91.57,20885
2009,Q1,Feb,2009/2/17,91.55,20143
2009,Q1,Feb,2009/2/18,91.92,20663
2009,Q1,Feb,2009/2/19,92.67,20665
2009,Q1,Feb,2009/2/20,94.71,20558
2009,Q1,Feb,2009/2/21,95.42,21292
2009,Q1,Feb,2009/2/22,88.76,20486
2009,Q1,Feb,2009/2/23,91.2,20718
2009,Q1,Feb,2009/2/24,89.86,20398
2009,Q1,Feb,2009/2/25,87.7,20553
2009,Q1,Feb,2009/2/26,91.33,20326
2009,Q1,Feb,2009/2/27,89.85,20396
2009,Q1,Feb,2009/2/28,93.67,20267
2009,Q1,Mar,2009/3/1,86.94,18494
2009,Q1,Mar,2009/3/2,87.37,19723
2009,Q1,Mar,2009/3/3,85.51,19435
2009,Q1,Mar,2009/3/4,89.74,20477
2009,Q1,Mar,2009/3/5,87.48,19797
2009,Q1,Mar,2009/3/6,88.99,20732
2009,Q1,Mar,2009/3/7,95.63,21936
2009,Q1,Mar,2009/3/8,85.16,20479
2009,Q1,Mar,2009/3/9,85.2,20783
2009,Q1,Mar,2009/3/10,87.46,20846
2009,Q1,Mar,2009/3/11,89.71,20741
2009,Q1,Mar,2009/3/12,89.82,20333
2009,Q1,Mar,2009/3/13,86.51,19777
2009,Q1,Mar,2009/3/14,92.38,21728
2009,Q1,Mar,2009/3/15,95.9,21955
2009,Q1,Mar,2009/3/16,88.46,21314
2009,Q1,Mar,2009/3/17,88.95,20299
2009,Q1,Mar,2009/3/18,91.02,21426
2009,Q1,Mar,2009/3/19,90.03,20727
2009,Q1,Mar,2009/3/20,91.68,21116
2009,Q1,Mar,2009/3/21,97.96,22846
2009,Q1,Mar,2009/3/22,82.76,21164
2009,Q1,Mar,2009/3/23,94.08,21685
2009,Q1,Mar,2009/3/24,86.35,19749
2009,Q1,Mar,2009/3/25,122.47,28437
2009,Q1,Mar,2009/3/26,59.54,14342
2009,Q1,Mar,2009/3/27,94.99,21648
2009,Q1,Mar,2009/3/28,125.74,27872
2009,Q1,Mar,2009/3/29,56.66,13137
2009,Q1,Mar,2009/3/30,87.02,20426
2009,Q1,Mar,2009/3/31,86.91,19935
2009,Q2,Apr,2009/4/1,85.54,20487
2009,Q2,Apr,2009/4/2,88.08,20347
2009,Q2,Apr,2009/4/3,93.71,22120
2009,Q2,Apr,2009/4/4,101.16,27273
2009,Q2,Apr,2009/4/5,89,23341
2009,Q2,Apr,2009/4/6,92.2,24001
2009,Q2,Apr,2009/4/7,85.48,21679
2009,Q2,Apr,2009/4/8,83.59,20902
2009,Q2,Apr,2009/4/9,86.56,20392
2009,Q2,Apr,2009/4/10,89.02,20934
2009,Q2,Apr,2009/4/11,91.92,20325
2009,Q2,Apr,2009/4/12,84.87,19166
2009,Q2,Apr,2009/4/13,85.56,20448
2009,Q2,Apr,2009/4/14,88.92,20951
2009,Q2,Apr,2009/4/15,93.92,21220
2009,Q2,Apr,2009/4/16,89.32,20869
2009,Q2,Apr,2009/4/17,94.16,22289
2009,Q2,Apr,2009/4/18,94.31,21256
2009,Q2,Apr,2009/4/19,84.64,19506
2009,Q2,Apr,2009/4/20,85.97,20777
2009,Q2,Apr,2009/4/21,92.78,20915
2009,Q2,Apr,2009/4/22,90.57,21026
2009,Q2,Apr,2009/4/23,89.36,20008
2009,Q2,Apr,2009/4/24,89.53,20243
2009,Q2,Apr,2009/4/25,93.72,21162
2009,Q2,Apr,2009/4/26,89.05,20478
2009,Q2,Apr,2009/4/27,89.14,21280
2009,Q2,Apr,2009/4/28,91.94,21035
2009,Q2,Apr,2009/4/29,94.64,21745
2009,Q2,Apr,2009/4/30,99.24,24255
2009,Q2,May,2009/5/1,119.4,31825
2009,Q2,May,2009/5/2,90.13,23567
2009,Q2,May,2009/5/3,97.44,25971
2009,Q2,May,2009/5/4,87.62,22644
2009,Q2,May,2009/5/5,77.91,19581
2009,Q2,May,2009/5/6,80.07,19235
2009,Q2,May,2009/5/7,85.28,19652
2009,Q2,May,2009/5/8,88.21,20939
2009,Q2,May,2009/5/9,94.48,21673
2009,Q2,May,2009/5/10,88.41,20683
2009,Q2,May,2009/5/11,83.07,19884
2009,Q2,May,2009/5/12,85.58,19354
2009,Q2,May,2009/5/13,88.62,19696
2009,Q2,May,2009/5/14,85.16,19812
2009,Q2,May,2009/5/15,91.23,20142
2009,Q2,May,2009/5/16,93.39,20688
2009,Q2,May,2009/5/17,87.24,20347
2009,Q2,May,2009/5/18,84.84,19326
2009,Q2,May,2009/5/19,84.59,18684
2009,Q2,May,2009/5/20,85.63,20384
2009,Q2,May,2009/5/21,85.46,20676
2009,Q2,May,2009/5/22,89.94,21099
2009,Q2,May,2009/5/23,92.1,20486
2009,Q2,May,2009/5/24,90.65,20089
2009,Q2,May,2009/5/25,83.11,18966
2009,Q2,May,2009/5/26,84.31,19586
2009,Q2,May,2009/5/27,87.27,21168
2009,Q2,May,2009/5/28,97.15,23251
2009,Q2,May,2009/5/29,80.86,19659
2009,Q2,May,2009/5/30,87.44,21231
2009,Q2,May,2009/5/31,82.97,21429
2009,Q2,Jun,2009/6/1,78.37,19465
2009,Q2,Jun,2009/6/2,80.13,19088
2009,Q2,Jun,2009/6/3,89.53,20416
2009,Q2,Jun,2009/6/4,86.38,20469
2009,Q2,Jun,2009/6/5,89.74,20501
2009,Q2,Jun,2009/6/6,88.81,20737
2009,Q2,Jun,2009/6/7,88.31,19614
2009,Q2,Jun,2009/6/8,81.89,19655
2009,Q2,Jun,2009/6/9,78.74,19202
2009,Q2,Jun,2009/6/10,83.56,19089
2009,Q2,Jun,2009/6/11,85.03,19086
2009,Q2,Jun,2009/6/12,87.57,20058
2009,Q2,Jun,2009/6/13,88.41,20593
2009,Q2,Jun,2009/6/14,90.39,20720
2009,Q2,Jun,2009/6/15,86.74,20391
2009,Q2,Jun,2009/6/16,85.87,19692
2009,Q2,Jun,2009/6/17,86.72,19645
2009,Q2,Jun,2009/6/18,88.56,19791
2009,Q2,Jun,2009/6/19,89.4,20281
2009,Q2,Jun,2009/6/20,92.12,20030
2009,Q2,Jun,2009/6/21,87.66,18830
2009,Q2,Jun,2009/6/22,81.63,18947
2009,Q2,Jun,2009/6/23,87.38,19242
2009,Q2,Jun,2009/6/24,84.66,20014
2009,Q2,Jun,2009/6/25,88.38,20430
2009,Q2,Jun,2009/6/26,88.77,20412
2009,Q2,Jun,2009/6/27,96.76,21182
2009,Q2,Jun,2009/6/28,86.1,19922
2009,Q2,Jun,2009/6/29,82,18540
2009,Q2,Jun,2009/6/30,81.67,19158
2009,Q3,Jul,2009/7/1,87.36,21192
2009,Q3,Jul,2009/7/2,88.17,21293
2009,Q3,Jul,2009/7/3,89.14,20152
2009,Q3,Jul,2009/7/4,99.45,22609
2009,Q3,Jul,2009/7/5,93.12,21159
2009,Q3,Jul,2009/7/6,87.54,21101
2009,Q3,Jul,2009/7/7,89.92,21229
2009,Q3,Jul,2009/7/8,89.6,21633
2009,Q3,Jul,2009/7/9,95.47,21710
2009,Q3,Jul,2009/7/10,91.33,21111
2009,Q3,Jul,2009/7/11,99.06,22934
2009,Q3,Jul,2009/7/12,94.65,21076
2009,Q3,Jul,2009/7/13,91.45,21851
2009,Q3,Jul,2009/7/14,89.15,21062
2009,Q3,Jul,2009/7/15,92.58,21935
2009,Q3,Jul,2009/7/16,90.8,21184
2009,Q3,Jul,2009/7/17,93.97,22195
2009,Q3,Jul,2009/7/18,102.01,24110
2009,Q3,Jul,2009/7/19,95.03,22088
2009,Q3,Jul,2009/7/20,92.5,22193
2009,Q3,Jul,2009/7/21,86.78,21412
2009,Q3,Jul,2009/7/22,89.13,21306
2009,Q3,Jul,2009/7/23,87.81,21077
2009,Q3,Jul,2009/7/24,88.96,21428
2009,Q3,Jul,2009/7/25,101.14,23211
2009,Q3,Jul,2009/7/26,94.19,22933
2009,Q3,Jul,2009/7/27,85.57,19995
2009,Q3,Jul,2009/7/28,84.45,20429
2009,Q3,Jul,2009/7/29,92.47,21977
2009,Q3,Jul,2009/7/30,93.66,22053
2009,Q3,Jul,2009/7/31,91.26,22255
2009,Q3,Aug,2009/8/1,98.9,24438
2009,Q3,Aug,2009/8/2,90.19,22814
2009,Q3,Aug,2009/8/3,98.57,22033
2009,Q3,Aug,2009/8/4,84.98,18493
2009,Q3,Aug,2009/8/5,69.17,15773
2009,Q3,Aug,2009/8/6,92.16,20205
2009,Q3,Aug,2009/8/7,95.35,22935
2009,Q3,Aug,2009/8/8,107.62,24755
2009,Q3,Aug,2009/8/9,100.8,23400
2009,Q3,Aug,2009/8/10,98.36,22123
2009,Q3,Aug,2009/8/11,93.84,20719
2009,Q3,Aug,2009/8/12,93.38,21182
2009,Q3,Aug,2009/8/13,98,21858
2009,Q3,Aug,2009/8/14,102.04,22941
2009,Q3,Aug,2009/8/15,106.67,23978
2009,Q3,Aug,2009/8/16,103.17,22399
2009,Q3,Aug,2009/8/17,94.83,22359
2009,Q3,Aug,2009/8/18,95.79,22232
2009,Q3,Aug,2009/8/19,97.18,22274
2009,Q3,Aug,2009/8/20,95.85,21589
2009,Q3,Aug,2009/8/21,104.75,22876
2009,Q3,Aug,2009/8/22,110.49,24677
2009,Q3,Aug,2009/8/23,103.95,23592
2009,Q3,Aug,2009/8/24,94.49,23527
2009,Q3,Aug,2009/8/25,100.69,22829
2009,Q3,Aug,2009/8/26,97.32,23271
2009,Q3,Aug,2009/8/27,98.88,22999
2009,Q3,Aug,2009/8/28,100.45,23337
2009,Q3,Aug,2009/8/29,102.07,23038
2009,Q3,Aug,2009/8/30,100.66,21642
2009,Q3,Aug,2009/8/31,93.37,21911
2009,Q3,Sep,2009/9/1,91.86,20453
2009,Q3,Sep,2009/9/2,88.22,20061
2009,Q3,Sep,2009/9/3,94.53,20824
2009,Q3,Sep,2009/9/4,97.22,21176
2009,Q3,Sep,2009/9/5,101.43,22205
2009,Q3,Sep,2009/9/6,102.68,20921
2009,Q3,Sep,2009/9/7,95.05,20981
2009,Q3,Sep,2009/9/8,96.51,21500
2009,Q3,Sep,2009/9/9,95.94,22659
2009,Q3,Sep,2009/9/10,97.74,21266
2009,Q3,Sep,2009/9/11,100.01,21364
2009,Q3,Sep,2009/9/12,103.14,22158
2009,Q3,Sep,2009/9/13,100.18,21839
2009,Q3,Sep,2009/9/14,97.55,21274
2009,Q3,Sep,2009/9/15,100.6,20199
2009,Q3,Sep,2009/9/16,95.59,21819
2009,Q3,Sep,2009/9/17,99.3,21622
2009,Q3,Sep,2009/9/18,97.71,21560
2009,Q3,Sep,2009/9/19,105.31,22098
2009,Q3,Sep,2009/9/20,97.52,19923
2009,Q3,Sep,2009/9/21,96.89,21210
2009,Q3,Sep,2009/9/22,95.77,20598
2009,Q3,Sep,2009/9/23,101.63,21664
2009,Q3,Sep,2009/9/24,102.28,22142
2009,Q3,Sep,2009/9/25,102.62,21687
2009,Q3,Sep,2009/9/26,104.7,22189
2009,Q3,Sep,2009/9/27,101.7,20766
2009,Q3,Sep,2009/9/28,103.92,22379
2009,Q3,Sep,2009/9/29,103.94,22593
2009,Q3,Sep,2009/9/30,153.74,38444
2009,Q4,Oct,2009/10/1,84.24,24892
2009,Q4,Oct,2009/10/2,104.65,30148
2009,Q4,Oct,2009/10/3,99,27040
2009,Q4,Oct,2009/10/4,84.01,25799
2009,Q4,Oct,2009/10/5,100.68,27682
2009,Q4,Oct,2009/10/6,100.1,27796
2009,Q4,Oct,2009/10/7,109.15,28557
2009,Q4,Oct,2009/10/8,109.54,26856
2009,Q4,Oct,2009/10/9,93.38,20357
2009,Q4,Oct,2009/10/10,92.13,19584
2009,Q4,Oct,2009/10/11,92.36,19166
2009,Q4,Oct,2009/10/12,88.25,19220
2009,Q4,Oct,2009/10/13,93.99,20009
2009,Q4,Oct,2009/10/14,95.32,20122
2009,Q4,Oct,2009/10/15,95.45,20520
2009,Q4,Oct,2009/10/16,100.84,21588
2009,Q4,Oct,2009/10/17,105.03,23026
2009,Q4,Oct,2009/10/18,96.58,20886
2009,Q4,Oct,2009/10/19,92.36,20196
2009,Q4,Oct,2009/10/20,94.92,20219
2009,Q4,Oct,2009/10/21,98.44,20589
2009,Q4,Oct,2009/10/22,97.85,21207
2009,Q4,Oct,2009/10/23,104.06,22322
2009,Q4,Oct,2009/10/24,107.59,23107
2009,Q4,Oct,2009/10/25,98.05,21297
2009,Q4,Oct,2009/10/26,95.5,20837
2009,Q4,Oct,2009/10/27,94.28,20426
2009,Q4,Oct,2009/10/28,96.25,23487
2009,Q4,Oct,2009/10/29,99.35,21601
2009,Q4,Oct,2009/10/30,102.92,21573
2009,Q4,Oct,2009/10/31,103.89,22921
2009,Q4,Nov,2009/11/1,97.03,20803
2009,Q4,Nov,2009/11/2,91.77,21079
2009,Q4,Nov,2009/11/3,92.35,20832
2009,Q4,Nov,2009/11/4,96.01,21453
2009,Q4,Nov,2009/11/5,95.44,22171
2009,Q4,Nov,2009/11/6,103.73,23163
2009,Q4,Nov,2009/11/7,106.02,22961
2009,Q4,Nov,2009/11/8,100.9,21192
2009,Q4,Nov,2009/11/9,96.54,21534
2009,Q4,Nov,2009/11/10,96.33,21813
2009,Q4,Nov,2009/11/11,101.55,21698
2009,Q4,Nov,2009/11/12,95.01,20844
2009,Q4,Nov,2009/11/13,104.45,22223
2009,Q4,Nov,2009/11/14,106.74,23236
2009,Q4,Nov,2009/11/15,96.12,21603
2009,Q4,Nov,2009/11/16,92.39,21295
2009,Q4,Nov,2009/11/17,97.57,21282
2009,Q4,Nov,2009/11/18,93.73,23253
2009,Q4,Nov,2009/11/19,99.01,21922
2009,Q4,Nov,2009/11/20,103.16,22324
2009,Q4,Nov,2009/11/21,101.8,22465
2009,Q4,Nov,2009/11/22,92.86,21570
2009,Q4,Nov,2009/11/23,92.84,20911
2009,Q4,Nov,2009/11/24,100.2,20932
2009,Q4,Nov,2009/11/25,98.31,21680
2009,Q4,Nov,2009/11/26,102.11,21997
2009,Q4,Nov,2009/11/27,106.9,22567
2009,Q4,Nov,2009/11/28,107.13,22403
2009,Q4,Nov,2009/11/29,104.81,21565
2009,Q4,Nov,2009/11/30,99.55,21941
2009,Q4,Dec,2009/12/1,98.91,21554
2009,Q4,Dec,2009/12/2,95.34,21929
2009,Q4,Dec,2009/12/3,102.01,22096
2009,Q4,Dec,2009/12/4,104.03,23308
2009,Q4,Dec,2009/12/5,107.72,23752
2009,Q4,Dec,2009/12/6,100.48,23158
2009,Q4,Dec,2009/12/7,97.7,22242
2009,Q4,Dec,2009/12/8,98.55,21356
2009,Q4,Dec,2009/12/9,99.57,21615
2009,Q4,Dec,2009/12/10,102.53,22301
2009,Q4,Dec,2009/12/11,106.55,22781
2009,Q4,Dec,2009/12/12,107.71,23930
2009,Q4,Dec,2009/12/13,105.29,22603
2009,Q4,Dec,2009/12/14,96.73,21944
2009,Q4,Dec,2009/12/15,102.63,22031
2009,Q4,Dec,2009/12/16,106.06,22661
2009,Q4,Dec,2009/12/17,106.65,22344
2009,Q4,Dec,2009/12/18,107.24,22925
2009,Q4,Dec,2009/12/19,109.13,24365
2009,Q4,Dec,2009/12/20,109.51,23714
2009,Q4,Dec,2009/12/21,134.44,30140
2009,Q4,Dec,2009/12/22,71.15,15829
2009,Q4,Dec,2009/12/23,103.14,23369
2009,Q4,Dec,2009/12/24,107.78,23156
2009,Q4,Dec,2009/12/25,108.22,23444
2009,Q4,Dec,2009/12/26,111.48,23652
2009,Q4,Dec,2009/12/27,112.07,23488
2009,Q4,Dec,2009/12/28,101.84,22956
2009,Q4,Dec,2009/12/29,108.61,23655
2009,Q4,Dec,2009/12/30,145.65,29479
2009,Q4,Dec,2009/12/31,68.97,19544
2010,Q1,Jan,2010/1/1,115.47,29748
2010,Q1,Jan,2010/1/2,81.58,22697
2010,Q1,Jan,2010/1/3,108.34,26519
2010,Q1,Jan,2010/1/4,96.1,23474
2010,Q1,Jan,2010/1/5,94.49,21700
2010,Q1,Jan,2010/1/6,101.09,22338
2010,Q1,Jan,2010/1/7,106.64,22810
2010,Q1,Jan,2010/1/8,103.71,20699
2010,Q1,Jan,2010/1/9,118.95,26055
2010,Q1,Jan,2010/1/10,110.64,24114
2010,Q1,Jan,2010/1/11,101.8,22619
2010,Q1,Jan,2010/1/12,105.29,21581
2010,Q1,Jan,2010/1/13,108.8,23226
2010,Q1,Jan,2010/1/14,109.71,22908
2010,Q1,Jan,2010/1/15,111.57,24428
2010,Q1,Jan,2010/1/16,110.88,25165
2010,Q1,Jan,2010/1/17,118.69,25296
2010,Q1,Jan,2010/1/18,108.54,22699
2010,Q1,Jan,2010/1/19,113.11,24005
2010,Q1,Jan,2010/1/20,113.14,23111
2010,Q1,Jan,2010/1/21,122.62,25100
2010,Q1,Jan,2010/1/22,102.98,21974
2010,Q1,Jan,2010/1/23,128.38,26243
2010,Q1,Jan,2010/1/24,116.65,24865
2010,Q1,Jan,2010/1/25,116.46,24972
2010,Q1,Jan,2010/1/26,120.5,25103
2010,Q1,Jan,2010/1/27,120.67,25373
2010,Q1,Jan,2010/1/28,121.6,26656
2010,Q1,Jan,2010/1/29,125.66,26767
2010,Q1,Jan,2010/1/30,130.39,28051
2010,Q1,Jan,2010/1/31,132.04,27376
2010,Q1,Feb,2010/2/1,121.44,26790
2010,Q1,Feb,2010/2/2,125.63,26525
2010,Q1,Feb,2010/2/3,133.12,28003
2010,Q1,Feb,2010/2/4,129.16,28384
2010,Q1,Feb,2010/2/5,138.89,30703
2010,Q1,Feb,2010/2/6,137.2,30981
2010,Q1,Feb,2010/2/7,136.71,32077
2010,Q1,Feb,2010/2/8,142.7,34649
2010,Q1,Feb,2010/2/9,138,36911
2010,Q1,Feb,2010/2/10,147.91,41548
2010,Q1,Feb,2010/2/11,116.9,38445
2010,Q1,Feb,2010/2/12,121.01,41361
2010,Q1,Feb,2010/2/13,60.29,27899
2010,Q1,Feb,2010/2/14,42.39,25006
2010,Q1,Feb,2010/2/15,58.33,33953
2010,Q1,Feb,2010/2/16,70.57,34254
2010,Q1,Feb,2010/2/17,80.14,33628
2010,Q1,Feb,2010/2/18,97.53,35780
2010,Q1,Feb,2010/2/19,114.42,38284
2010,Q1,Feb,2010/2/20,155.8,41696
2010,Q1,Feb,2010/2/21,115.19,33217
2010,Q1,Feb,2010/2/22,140.13,35829
2010,Q1,Feb,2010/2/23,150.62,36550
2010,Q1,Feb,2010/2/24,124.91,28252
2010,Q1,Feb,2010/2/25,133.53,31853
2010,Q1,Feb,2010/2/26,143.4,31177
2010,Q1,Feb,2010/2/27,123.78,26555
2010,Q1,Feb,2010/2/28,111.86,24783
2010,Q1,Mar,2010/3/1,118.97,26208
2010,Q1,Mar,2010/3/2,118.83,25603
2010,Q1,Mar,2010/3/3,120.99,25856
2010,Q1,Mar,2010/3/4,126.01,26913
2010,Q1,Mar,2010/3/5,115.63,24168
2010,Q1,Mar,2010/3/6,122.23,23215
2010,Q1,Mar,2010/3/7,115.52,22758
2010,Q1,Mar,2010/3/8,113.77,23504
2010,Q1,Mar,2010/3/9,108.34,23524
2010,Q1,Mar,2010/3/10,112.18,23711
2010,Q1,Mar,2010/3/11,113.35,24058
2010,Q1,Mar,2010/3/12,114.19,24477
2010,Q1,Mar,2010/3/13,116.51,25223
2010,Q1,Mar,2010/3/14,112.13,24126
2010,Q1,Mar,2010/3/15,109.67,23462
2010,Q1,Mar,2010/3/16,115.4,22364
2010,Q1,Mar,2010/3/17,112.67,23594
2010,Q1,Mar,2010/3/18,112.54,24682
2010,Q1,Mar,2010/3/19,122.29,25529
2010,Q1,Mar,2010/3/20,122.39,26513
2010,Q1,Mar,2010/3/21,114.03,25465
2010,Q1,Mar,2010/3/22,111.91,25297
2010,Q1,Mar,2010/3/23,108.44,23312
2010,Q1,Mar,2010/3/24,104.14,21758
2010,Q1,Mar,2010/3/25,108.4,23194
2010,Q1,Mar,2010/3/26,110.97,24619
2010,Q1,Mar,2010/3/27,118.12,26129
2010,Q1,Mar,2010/3/28,114.82,24946
2010,Q1,Mar,2010/3/29,105.29,24630
2010,Q1,Mar,2010/3/30,109.23,23974
2010,Q1,Mar,2010/3/31,110.23,23803
2010,Q2,Apr,2010/4/1,109.27,22902
2010,Q2,Apr,2010/4/2,106.66,24326
2010,Q2,Apr,2010/4/3,120.85,28800
2010,Q2,Apr,2010/4/4,111.22,28360
2010,Q2,Apr,2010/4/5,107.12,27894
2010,Q2,Apr,2010/4/6,106.92,25191
2010,Q2,Apr,2010/4/7,97.03,22608
2010,Q2,Apr,2010/4/8,102.24,23415
2010,Q2,Apr,2010/4/9,113.15,25301
2010,Q2,Apr,2010/4/10,117.84,25862
2010,Q2,Apr,2010/4/11,107.08,21935
2010,Q2,Apr,2010/4/12,106.17,23959
2010,Q2,Apr,2010/4/13,109.58,24111
2010,Q2,Apr,2010/4/14,106.65,23451
2010,Q2,Apr,2010/4/15,110.53,23519
2010,Q2,Apr,2010/4/16,116.27,25182
2010,Q2,Apr,2010/4/17,117.14,25869
2010,Q2,Apr,2010/4/18,100.86,23081
2010,Q2,Apr,2010/4/19,107.25,24738
2010,Q2,Apr,2010/4/20,106.22,23045
2010,Q2,Apr,2010/4/21,112.29,23685
2010,Q2,Apr,2010/4/22,111.1,22713
2010,Q2,Apr,2010/4/23,108.17,22837
2010,Q2,Apr,2010/4/24,118.22,25152
2010,Q2,Apr,2010/4/25,111.25,23805
2010,Q2,Apr,2010/4/26,105.2,23371
2010,Q2,Apr,2010/4/27,109.75,24694
2010,Q2,Apr,2010/4/28,114.63,25186
2010,Q2,Apr,2010/4/29,112.83,26236
2010,Q2,Apr,2010/4/30,118.96,28174
